Creation_Date;Index_Symbol;Index_Name;Index ISIN;Internal_Key;ISIN;RIC;Instrument_Name;Country;Currency;Exchange;Index Membership;Rank (FINAL);Rank (PREVIOUS);Comment;Rank 2 (FINAL);Rank 2 (PREVIOUS)
20260901;SXXP;STOXX Europe 600;EU0009658202;081410;;SGRO.L;SEGRO;GB;GBP;London SE;;198;193;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;524918;;EDP.LS;EDP (PT);PT;EUR;Euronext Lisbon;;199;200;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;AT701B;;BAWG.VI;BAWAG GROUP AG;AT;EUR;Wiener Boerse AG;;200;197;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B01BN5;;TRN.MI;TERNA;IT;EUR;Borsa Italiana;;201;192;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;XXXXX3;;NESTE.HE;NESTE;FI;EUR;NASDAQ Helsinki;;202;205;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;452518;;WRT1V.HE;WARTSILA;FI;EUR;NASDAQ Helsinki;;203;191;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;465940;;TLIT.MI;TELECOM ITALIA;IT;EUR;Borsa Italiana;;204;208;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;049065;;KYGa.I;KERRY GRP;IE;EUR;Euronext Dublin;;205;203;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;026256;;INF.L;INFORMA;GB;GBP;London SE;;206;204;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT602J;;PST.MI;POSTE ITALIANE;IT;EUR;Borsa Italiana;;207;214;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;520824;;KOG.OL;KONGSBERG GRUPPEN;NO;NOK;Oslo Bors;;208;219;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;926294;;ADML.L;ADMIRAL GRP;GB;GBP;London SE;;209;217;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;505125;;UPM.HE;UPM KYMMENE;FI;EUR;NASDAQ Helsinki;;210;211;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;468232;;PERP.PA;PERNOD RICARD;FR;EUR;Euronext Paris;;211;198;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;ES502D;;CLNX.MC;CELLNEX TELECOM;ES;EUR;BME Exchange;;212;199;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;431536;;ELE.MC;ENDESA;ES;EUR;BME Exchange;;213;202;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR405F;;ENX.PA;EURONEXT;FR;EUR;Euronext Paris;;214;209;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;064623;;UU.L;UNITED UTILITIES GRP;GB;GBP;London SE;;215;218;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;715674;;KNIN.S;KUEHNE + NAGEL;CH;CHF;Six Swiss Exchange;;216;220;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;411515;;BOUY.PA;BOUYGUES;FR;EUR;Euronext Paris;;217;196;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B1JB4K;;SY1G.DE;SYMRISE;DE;EUR;XETRA;;218;222;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;143406;;SOON.S;SONOVA;CH;CHF;Six Swiss Exchange;;219;225;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;772868;;LOGN.S;LOGITECH INTERNATIONAL;CH;CHF;Six Swiss Exchange;;220;207;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB6120;;EDV.L;ENDEAVOUR MINING;GB;GBP;London SE;;221;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;725147;;SRG.MI;SNAM RETE GAS;IT;EUR;Borsa Italiana;;222;215;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;546435;;STMN.S;STRAUMANN;CH;CHF;Six Swiss Exchange;;223;206;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;012905;;ICAG.L;IAG;GB;GBP;London SE;;224;224;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;400169;;AGES.BR;AGEAS;BE;EUR;Euronext Brussels;;225;231;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;080216;;SGE.L;SAGE GRP;GB;GBP;London SE;;226;239;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;442031;;HNKG_p.DE;HENKEL PREF;DE;EUR;XETRA;;227;227;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB7020;;DPLM.L;DIPLOMA;GB;GBP;London SE;;228;226;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;491134;;URW.PA;UNIBAIL-RODAMCO-WESTFIELD;FR;EUR;Euronext Paris;;229;229;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B1FN8X;;METSO.HE;METSO;FI;EUR;NASDAQ Helsinki;;230;241;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;505136;;UNPI.MI;UNIPOL ASSICURAZIONI;IT;EUR;Borsa Italiana;;231;233;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;526325;;KGH.WA;KGHM;PL;PLN;Warsaw SE;;232;252;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;464580;;NHY.OL;NORSK HYDRO;NO;NOK;Oslo Bors;;233;240;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;733750;;SCHP.S;SCHINDLER P;CH;CHF;Six Swiss Exchange;;234;232;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;442072;;CCH.L;COCA-COLA HBC;GB;GBP;London SE;;235;213;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;565431;;EURBr.AT;EUROBANK;GR;EUR;ATHENS SE;;236;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;416921;;CARLb.CO;CARLSBERG B;DK;DKK;NASDAQ Copenhagen;;237;223;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;412267;;BOPr.AT;PIRAEUS BANK;GR;EUR;ATHENS SE;;238;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;081660;;SN.L;SMITH & NEPHEW;GB;GBP;London SE;;239;221;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL00OY;;ALEP.WA;ALLEGRO.EU;PL;PLN;Warsaw SE;;240;253;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;407141;;BKT.MC;BANKINTER;ES;EUR;BME Exchange;;241;242;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;936469;;FOUG.PA;EIFFAGE;FR;EUR;Euronext Paris;;242;216;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;594176;;SPSN.S;SWISS PRIME SITE;CH;CHF;Six Swiss Exchange;;243;228;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT402H;;MONC.MI;MONCLER;IT;EUR;Borsa Italiana;;244;230;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;015400;;BNZL.L;BUNZL;GB;GBP;London SE;;245;234;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;401190;;AKZO.AS;AKZO NOBEL;NL;EUR;Euronext Amsterdam;;246;238;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;547311;;PEO.WA;PEKAO;PL;PLN;Warsaw SE;;247;246;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;316383;;ITRK.L;INTERTEK GRP;GB;GBP;London SE;;248;235;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO10Q2;;AKRBP.OL;AKER BP;NO;NOK;Oslo Bors;;249;254;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;425304;;MAERSKb.CO;A.P.MOLLER-MAERSK B;DK;DKK;NASDAQ Copenhagen;;250;293;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NL604I;;ASRNL.AS;ASR NEDERLAND NV;NL;EUR;Euronext Amsterdam;;251;236;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;073303;;RTO.L;RENTOKIL INITIAL;GB;GBP;London SE;;252;243;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;417754;;CARR.PA;CARREFOUR;FR;EUR;Euronext Paris;;253;247;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;079851;;SVT.L;SEVERN TRENT;GB;GBP;London SE;;254;255;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;407026;;BCP.LS;BCO COMERCIAL PORTUGUES;PT;EUR;Euronext Lisbon;;255;256;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;458260;;G1AG.DE;GEA GRP;DE;EUR;XETRA;;256;263;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;465145;;OMVV.VI;OMV;AT;EUR;Wiener Boerse AG;;257;262;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL001B;;PZU.WA;PZU GROUP;PL;PLN;Warsaw SE;;258;257;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B28DTJ;;BVI.PA;BUREAU VERITAS;FR;EUR;Euronext Paris;;259;250;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;433560;;STLAM.MI;STELLANTIS;IT;EUR;Borsa Italiana;;260;244;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;056540;;MKS.L;MARKS & SPENCER GRP;GB;GBP;London SE;;261;251;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;400609;;AEGN.AS;AEGON;NL;EUR;Euronext Amsterdam;;262;248;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB1EW2;;WISEa.L;WISE GROUP A;GB;GBP;London SE;;263;270;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;420958;;COLOb.CO;COLOPLAST B;DK;DKK;NASDAQ Copenhagen;;264;268;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE1018;;SOBIV.ST;SWEDISH ORPHAN BIOVITRUM;SE;SEK;NASDAQ Stockholm;;265;245;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;411232;;ACCP.PA;ACCOR;FR;EUR;Euronext Paris;;266;260;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;045796;;IMI.L;IMI;GB;GBP;London SE;;267;280;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;597838;;TELIA.ST;TELIA COMPANY;SE;SEK;NASDAQ Stockholm;;268;259;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;557955;;FORTUM.HE;FORTUM;FI;EUR;NASDAQ Helsinki;;269;272;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;596228;;LISP.S;LINDT & SPRUENGLI P;CH;CHF;Six Swiss Exchange;;270;249;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH6032;;BEAN.S;BELIMO HOLDING;CH;CHF;Six Swiss Exchange;;271;265;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;081827;;SMIN.L;SMITHS GRP;GB;GBP;London SE;;272;258;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;481343;;SKAb.ST;SKANSKA B;SE;SEK;NASDAQ Stockholm;;273;271;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;462220;;ORNBV.HE;ORION B;FI;EUR;NASDAQ Helsinki;;274;266;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NL508L;;MICCT.AS;THE MAGNUM ICE CREAM COMPANY;NL;EUR;Euronext Amsterdam;;275;289;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;067760;;PSON.L;PEARSON;GB;GBP;London SE;;276;267;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;094660;;WEIR.L;WEIR;GB;GBP;London SE;;277;287;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B1VP0K;;RXL.PA;REXEL;FR;EUR;Euronext Paris;;278;282;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK001Y;;PNDORA.CO;PANDORA;DK;DKK;NASDAQ Copenhagen;;279;284;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B1FW75;;GALP.LS;GALP ENERGIA;PT;EUR;Euronext Lisbon;;280;292;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;556582;;LOIM.PA;KLEPIERRE;FR;EUR;Euronext Paris;;281;269;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B02L48;;MOWI.OL;MOWI;NO;NOK;Oslo Bors;;282;278;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;321430;;BEZG.L;BEAZLEY;GB;GBP;London SE;;283;261;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK6036;;ORSTED.CO;ORSTED;DK;DKK;NASDAQ Copenhagen;;284;264;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;476706;;SKFb.ST;SKF B;SE;SEK;NASDAQ Stockholm;;285;290;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;018390;;CNA.L;CENTRICA;GB;GBP;London SE;;286;277;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB90MM;;MNG.L;M&G;GB;GBP;London SE;;287;274;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB30E8;;SDLF.L;STANDARD LIFE;GB;GBP;London SE;;288;283;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;546346;;INDUc.ST;INDUSTRIVARDEN C;SE;SEK;NASDAQ Stockholm;;289;275;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;506506;;TEL2b.ST;TELE2 B;SE;SEK;NASDAQ Stockholm;;290;285;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B0704T;;RBIV.VI;RAIFFEISEN BANK INTERNATIONAL;AT;EUR;Wiener Boerse AG;;291;298;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR103A;;EUFI.PA;EUROFINS SCIENTIFIC;FR;EUR;Euronext Paris;;292;297;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;485283;;STB.OL;STOREBRAND;NO;NOK;Oslo Bors;;293;286;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;473249;;TEL.OL;TELENOR;NO;NOK;Oslo Bors;;294;296;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;512907;;FMEG.DE;FRESENIUS MEDICAL CARE;DE;EUR;XETRA;;295;273;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;490238;;TRELb.ST;TRELLEBORG B;SE;SEK;NASDAQ Stockholm;;296;299;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE10CJ;;ADDTb.ST;ADDTECH B;SE;SEK;NASDAQ Stockholm;;297;281;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE70AN;;EVOG.ST;EVOLUTION;SE;SEK;NASDAQ Stockholm;;298;276;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR402C;;GTT.PA;GAZTRANSPORT ET TECHNIGAZ;FR;EUR;Euronext Paris;;299;305;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;441920;;HEIO.AS;HEINEKEN HLDG;NL;EUR;Euronext Amsterdam;;300;279;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;422060;;CONG.DE;CONTINENTAL;DE;EUR;XETRA;;301;294;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;573282;;QIA.DE;QIAGEN;DE;EUR;XETRA;;302;302;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;753851;;TENR.MI;TENARIS;IT;EUR;Borsa Italiana;;303;288;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE2081;;TLXGn.DE;TALANX;DE;EUR;XETRA;;304;316;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;478396;;SECUb.ST;SECURITAS B;SE;SEK;NASDAQ Stockholm;;305;313;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR39AS;;ABVX.PA;ABIVAX;FR;EUR;Euronext Paris;;306;304;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB10C4;;MRON.L;MELROSE INDUSTRIES;GB;GBP;London SE;;307;324;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR504F;;SPIE.PA;SPIE;FR;EUR;Euronext Paris;;308;291;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH2072;;ACLN.S;ACCELLERON INDUSTRIES;CH;CHF;Six Swiss Exchange;;309;300;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;442990;;HOTG.DE;HOCHTIEF;DE;EUR;XETRA;;310;295;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;525824;;SUBC.OL;SUBSEA7;NO;NOK;Oslo Bors;;311;321;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;EG063;;BNRGn.DE;BRENNTAG;DE;EUR;XETRA;;312;312;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;423586;;ACBr.AT;ALPHA BANK;GR;EUR;ATHENS SE;;313;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;489108;;TKAG.DE;THYSSENKRUPP;DE;EUR;XETRA;;314;344;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;591264;;PSPN.S;PSP SWISS PROPERTY;CH;CHF;Six Swiss Exchange;;315;310;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB9044;;GAW.L;GAMES WORKSHOP;GB;GBP;London SE;;316;301;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;726829;;DEHr.AT;PUBLIC POWER;GR;EUR;ATHENS SE;;317;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;715363;;EBP.WA;ERSTE BANK POLSKA;PL;PLN;Warsaw SE;;318;309;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;408930;;BEIG.DE;BEIERSDORF;DE;EUR;XETRA;;319;308;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB30B5;;HSX.L;HISCOX;GB;GBP;London SE;;320;314;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE80DC;;KBX.DE;KNORR BREMSE;DE;EUR;XETRA;;321;317;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;445573;;EXOR.AS;EXOR NV;NL;EUR;Euronext Amsterdam;;322;328;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;775125;;YAR.OL;YARA;NO;NOK;Oslo Bors;;323;322;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;EB183;;FRES.L;FRESNILLO;GB;GBP;London SE;;324;376;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;EF031;;EDEN.PA;EDENRED;FR;EUR;Euronext Paris;;325;331;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;882217;;SJP.L;ST.JAMES'S PLACE CAPITAL;GB;GBP;London SE;;326;332;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;005610;;ABF.L;ASSOCIATED BRITISH FOODS;GB;GBP;London SE;;327;315;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;440822;;HMb.ST;HENNES & MAURITZ B;SE;SEK;NASDAQ Stockholm;;328;311;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;045644;;ICGIN.L;ICG;GB;GBP;London SE;;329;326;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;077940;;SDR.L;SCHRODERS;GB;GBP;London SE;;330;319;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;076764;;SBRY.L;SAINSBURY (J);GB;GBP;London SE;;331;303;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE7042;;DHER.DE;DELIVERY HERO;DE;EUR;XETRA;;332;307;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;464246;;NKT.CO;NKT;DK;DKK;NASDAQ Copenhagen;;333;333;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;024249;;DCC.L;DCC ENERGY;GB;GBP;London SE;;334;329;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;465768;;ORK.OL;ORKLA;NO;NOK;Oslo Bors;;335;306;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE40AK;;LIFCOb.ST;LIFCO B;SE;SEK;NASDAQ Stockholm;;336;320;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B0LL2W;;TRYG.CO;TRYG;DK;DKK;NASDAQ Copenhagen;;337;327;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B09M9F;;ELI.BR;ELIA GROUP;BE;EUR;Euronext Brussels;;338;337;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE107X;;AOO.BR;AEDIFICA;BE;EUR;Euronext Brussels;;339;325;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE5084;;SATG_p.DE;SARTORIUS PREF.;DE;EUR;XETRA;;340;366;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;866457;;KCRA.HE;KONECRANES;FI;EUR;NASDAQ Helsinki;;341;351;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;096970;;BAB.L;BABCOCK INTERNATIONAL;GB;GBP;London SE;;342;323;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;507267;;STERV.HE;STORA ENSO R;FI;EUR;NASDAQ Helsinki;;343;340;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;672716;;REDE.MC;Redeia Corporacion;ES;EUR;BME Exchange;;344;335;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;486809;;ALSYDB.CO;AL SYDBANK;DK;DKK;NASDAQ Copenhagen;;345;354;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR509K;;AMUN.PA;AMUNDI;FR;EUR;Euronext Paris;;346;338;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;712797;;LPPP.WA;LPP;PL;PLN;Warsaw SE;;347;330;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;471279;;RENA.PA;RENAULT;FR;EUR;Euronext Paris;;348;357;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;418560;;IDR.MC;INDRA SISTEMAS;ES;EUR;BME Exchange;;349;352;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;449000;;KESKOB.HE;KESKO;FI;EUR;NASDAQ Helsinki;;350;345;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;083470;;SPX.L;SPIRAX;GB;GBP;London SE;;351;342;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;098111;;KGF.L;KINGFISHER;GB;GBP;London SE;;352;339;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;050450;;LAND.L;LAND SECURITIES;GB;GBP;London SE;;353;336;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;447996;;JYSK.CO;JYSKE BANK;DK;DKK;NASDAQ Copenhagen;;354;367;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B0LDBX;;INDT.ST;INDUTRADE;SE;SEK;NASDAQ Stockholm;;355;349;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;476876;;SPMI.MI;SAIPEM;IT;EUR;Borsa Italiana;;356;364;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NL402E;;IMCD.AS;IMCD;NL;EUR;Euronext Amsterdam;;357;379;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT358R;;LTMC.MI;LOTTOMATICA GROUP;IT;EUR;Borsa Italiana;;358;365;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;755087;;ACKB.BR;ACKERMANS & VAN HAAREN;BE;EUR;Euronext Brussels;;359;346;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B0R7JF;;IPN.PA;IPSEN;FR;EUR;Euronext Paris;;360;341;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK101Z;;RILBA.CO;RINGKJOBING LANDBOBANK;DK;DKK;NASDAQ Copenhagen;;361;356;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;713083;;NEXS.PA;NEXANS;FR;EUR;Euronext Paris;;362;368;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;476240;;UHR.S;SWATCH BEARER;CH;CHF;Six Swiss Exchange;;363;358;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB40XS;;BGEO.L;LION FINANCE GROUP;GB;GBP;London SE;;364;395;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE30G8;;SYENS.BR;SYENSQO;BE;EUR;Euronext Brussels;;365;371;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;429552;;EMSN.S;EMS-CHEMIE HLDG;CH;CHF;Six Swiss Exchange;;366;343;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B17H3F;;SSABb.ST;SSAB B;SE;SEK;NASDAQ Stockholm;;367;361;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;547497;;ALSO.PA;ALSTOM;FR;EUR;Euronext Paris;;368;360;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;486537;;SCAb.ST;SVENSKA CELLULOSA AKTIE. SCA B;SE;SEK;NASDAQ Stockholm;;369;375;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT607O;;IG.MI;ITALGAS;IT;EUR;Borsa Italiana;;370;353;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE103A;;NIBEb.ST;NIBE INDUSTRIER B;SE;SEK;NASDAQ Stockholm;;371;384;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK4012;;ISS.CO;ISS AS;DK;DKK;NASDAQ Copenhagen;;372;362;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;ES403D;;MRL.MC;MERLIN PROPERTIES SOCIMI;ES;EUR;BME Exchange;;373;334;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE802G;;BEIJb.ST;BEIJER REF AB;SE;SEK;NASDAQ Stockholm;;374;392;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE4061;;ZALG.DE;ZALANDO;DE;EUR;XETRA;;375;318;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE50B7;;G24n.DE;SCOUT24;DE;EUR;XETRA;;376;369;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR705I;;STDM.PA;SARTORIUS STEDIM BIOTECH;FR;EUR;Euronext Paris;;377;408;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;479736;;SCOR.PA;SCOR;FR;EUR;Euronext Paris;;378;363;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;714131;;ANDR.VI;ANDRITZ;AT;EUR;Wiener Boerse AG;;379;377;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE00GM;;SAVE.ST;NORDNET;SE;SEK;NASDAQ Stockholm;;380;359;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO602J;;FRO.OL;FRONTLINE;NO;NOK;Oslo Bors;;381;391;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B06QFB;;IGG.L;IG GRP HLDG;GB;GBP;London SE;;382;355;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;423932;;ANA.MC;ACCIONA S.A.;ES;EUR;BME Exchange;;383;348;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B16KPT;;ABDN.L;ABERDEEN GROUP;GB;GBP;London SE;;384;381;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;439155;;GBLB.BR;GRP BRUXELLES LAMBERT;BE;EUR;Euronext Brussels;;385;347;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH103X;;SQN.S;SWISSQUOTE 'R';CH;CHF;Six Swiss Exchange;;386;372;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;506088;;BMED.MI;BANCA MEDIOLANUM;IT;EUR;Borsa Italiana;;387;382;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;900476;;CRDA.L;CRODA INTERNATIONAL;GB;GBP;London SE;;388;390;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;570151;;ELISA.HE;ELISA CORPORATION;FI;EUR;NASDAQ Helsinki;;389;378;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;705339;;RECI.MI;RECORDATI;IT;EUR;Borsa Italiana;;390;350;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE601W;;LOTB.BR;LOTUS BAKERIES;BE;EUR;Euronext Brussels;;391;413;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;008118;;BTRW.L;BARRATT REDROW;GB;GBP;London SE;;392;396;;;
